Passenger ID;First Name;Last Name;Gender;Age;Nationality;Airport Name;Airport Country Code;Country Name;Airport Continent;Continents;Departure Date;Arrival Airport;Pilot Name;Flight Status;Ticket Type;Passenger Status
aV6FTZ;Pepita;Arundel;Female;79;Indonesia;Gab?s Matmata International Airport;TN;Tunisia;AF;Africa;1/24/2022;GAE;Pepita Arundel;Delayed;Business;On Time
wvjzPi;Web;Lawday;Male;45;Brazil;Brookings Airport;US;United States;NAM;North America;3/6/2022;BOK;Web Lawday;Delayed;Business;On Time
LTYOxD;Julieta;Wakeman;Female;33;Indonesia;Cuatro Vientos Airport;ES;Spain;EU;Europe;7/18/2022;ECV;Julieta Wakeman;Cancelled;Business;On Time
UsbahV;Ciel;Scoggan;Female;39;China;Yam Island Airport;AU;Australia;OC;Oceania;8/5/2022;XMY;Ciel Scoggan;Delayed;Business;On Time
Or2KAs;Lief;Brockie;Male;58;Japan;Rota International Airport;MP;Northern Mariana Islands;OC;Oceania;1/29/2022;ROP;Lief Brockie;On Time;Business;On Time
00638T;Paquito;Le feaver;Male;62;Indonesia;Mutiara Airport;ID;Indonesia;AS;Asia;11/8/2022;PLW;Paquito Le feaver;On Time;Business;On Time
CTYUlZ;Romonda;Marlowe;Female;70;Czech Republic;Ouro Sogui Airport;SN;Senegal;AF;Africa;1/16/2022;MAX;Romonda Marlowe;On Time;Business;On Time
b6vZfe;Francyne;Dungey;Female;59;Russia;Wright-Patterson Air Force Base;US;United States;NAM;North America;10/25/2022;FFO;Francyne Dungey;Cancelled;Business;On Time
r9dH41;Catherine;Creaser;Female;39;China;Pohang Airport (G-815/K-3);KR;Korea, Republic of;AS;Asia;7/21/2022;KPO;Catherine Creaser;Cancelled;Business;On Time
Qid0ea;Julia;Farge;Female;60;Afghanistan;Kampong Chhnang Airport;KH;Cambodia;AS;Asia;4/22/2022;KZC;Julia Farge;On Time;Business;On Time
4PHoU8;Vernor;Still;Male;32;China;Palma Airport;MZ;Mozambique;AF;Africa;3/24/2022;LMZ;Vernor Still;Delayed;Business;On Time
XposFw;Van;Le Grand;Female;34;United States;Mururoa Atoll Airport;PF;French Polynesia;OC;Oceania;9/5/2022;UOA;Van Le Grand;Delayed;Business;On Time
9MfrQh;Konstantin;Greenman;Male;24;China;Jim Hamilton L.B. Owens Airport;US;United States;NAM;North America;5/19/2022;CUB;Konstantin Greenman;Delayed;Business;On Time
T6GZAO;Jaquenetta;Eastcott;Female;13;Greece;Dr. Arturo H. Illia Airport;AR;Argentina;SAM;South America;9/20/2022;GNR;Jaquenetta Eastcott;Delayed;Business;On Time
1sfAjY;Kitti;Walpole;Female;50;Portugal;Manitoulin East Municipal Airport;CA;Canada;NAM;North America;3/28/2022;YEM;Kitti Walpole;Cancelled;Business;On Time
mE66qB;Melita;Hall;Female;69;Spain;Makung Airport;TW;Taiwan, Province of China;AS;Asia;3/27/2022;MZG;Melita Hall;Delayed;Business;On Time
izs279;Cordie;Picton;Female;23;Armenia;Lesobeng Airport;LS;Lesotho;AF;Africa;2/10/2022;LES;Cordie Picton;Delayed;Business;On Time
vZgygx;Sarajane;Wenban;Female;29;Bulgaria;Krasnoselkup Airport;RU;Russian Federation;EU;Europe;6/27/2022;KKQ;Sarajane Wenban;Delayed;Business;On Time
AycjMm;Lazare;Wakely;Male;52;Brazil;Scatsta Airport;GB;United Kingdom;EU;Europe;6/13/2022;SCS;Lazare Wakely;Delayed;Business;On Time
sArzuN;Nelie;Ellson;Female;79;Indonesia;Pakuba Airfield;UG;Uganda;AF;Africa;12/7/2022;PAF;Nelie Ellson;Cancelled;Business;On Time
i2lWld;Kenna;Lethbridge;Female;57;Uruguay;Moosonee Airport;CA;Canada;NAM;North America;1/20/2022;YMO;Kenna Lethbridge;Delayed;Business;On Time
HnnzGp;Jeanne;Joiris;Female;49;Costa Rica;Lugh Ganane Airport;SO;Somalia;AF;Africa;1/14/2022;LGX;Jeanne Joiris;On Time;Business;On Time
VGTbhV;Natalina;Harfoot;Female;54;Japan;Guyuan Liupanshan Airport;CN;China;AS;Asia;8/17/2022;GYU;Natalina Harfoot;On Time;Business;On Time
yFJgny;Godfrey;Sudworth;Male;12;Portugal;Salt Lake City International Airport;US;United States;NAM;North America;3/21/2022;SLC;Godfrey Sudworth;Cancelled;Business;On Time
umNsvA;Enrico;Andreas;Male;66;Indonesia;Bukhovtsi Airfield;BG;Bulgaria;EU;Europe;1/6/2022;TGV;Enrico Andreas;On Time;Business;On Time
11iumK;Eliot;Kunc;Male;12;Morocco;Sangster International Airport;JM;Jamaica;NAM;North America;2/18/2022;MBJ;Eliot Kunc;On Time;Business;On Time
twGroi;Elvira;Brumfield;Female;33;French Polynesia;Clorinda Airport;AR;Argentina;SAM;South America;9/22/2022;CLX;Elvira Brumfield;On Time;Business;On Time
XacGmj;Pansy;Ertel;Female;42;New Zealand;Opapimiskan Lake Airport;CA;Canada;NAM;North America;6/10/2022;YBS;Pansy Ertel;Cancelled;Business;On Time
iqg35V;Bettine;Garretts;Female;70;Japan;Malabang Airport;PH;Philippines;AS;Asia;8/4/2022;MLP;Bettine Garretts;On Time;Business;On Time
TsAqhc;Wit;Zecchii;Male;89;Vietnam;North West Santo Airport;VU;Vanuatu;OC;Oceania;1/8/2022;OLJ;Wit Zecchii;Delayed;Business;On Time
W1b3Pw;Georgine;Ankrett;Female;66;France;Martin Miguel De Guemes International Airport;AR;Argentina;SAM;South America;9/8/2022;SLA;Georgine Ankrett;On Time;Business;On Time
8MVS6d;Brande;Eyeington;Female;19;China;Gewoia Airport;PG;Papua New Guinea;OC;Oceania;11/17/2022;GEW;Brande Eyeington;On Time;Business;On Time
DpsWOI;Shannon;Tellwright;Male;83;Malaysia;Erzincan Airport;TR;Turkey;AS;Asia;3/6/2022;ERC;Shannon Tellwright;On Time;Business;On Time
a5dBsh;Leland;Clawson;Female;63;Guatemala;Dera Ghazi Khan Airport;PK;Pakistan;AS;Asia;7/17/2022;DEA;Leland Clawson;Delayed;Business;On Time
u2a0tC;Lin;Skuse;Female;50;Indonesia;Fazenda Tucunar? Airport;BR;Brazil;SAM;South America;9/27/2022;AZL;Lin Skuse;Delayed;Business;On Time
secvYI;Marlon;Jorck;Male;48;Poland;Modesto City Co-Harry Sham Field;US;United States;NAM;North America;7/26/2022;MOD;Marlon Jorck;On Time;Business;On Time
X2tZy4;Lindy;Godball;Male;19;Philippines;Gothenburg-Landvetter Airport;SE;Sweden;EU;Europe;3/20/2022;GOT;Lindy Godball;Cancelled;Business;On Time
UMhqmj;Ricky;Rainger;Female;82;China;Smolensk North Airport;RU;Russian Federation;EU;Europe;4/25/2022;LNX;Ricky Rainger;Cancelled;Business;On Time
fO7PV5;Amalie;Vedmore;Female;7;Armenia;Nikolski Air Station;US;United States;NAM;North America;10/8/2022;IKO;Amalie Vedmore;Cancelled;Business;On Time
JFeWTl;Cletis;Lambkin;Male;31;Netherlands;Kaohsiung International Airport;TW;Taiwan, Province of China;AS;Asia;10/31/2022;KHH;Cletis Lambkin;Delayed;Business;On Time
2EG97T;Bonnibelle;Anton;Female;25;Greece;Quthing Airport;LS;Lesotho;AF;Africa;2/27/2022;UTG;Bonnibelle Anton;Delayed;Business;On Time
oEQGXP;Orazio;Gosdin;Male;68;Mexico;Deauville-Saint-Gatien Airport;FR;France;EU;Europe;8/25/2022;DOL;Orazio Gosdin;Delayed;Business;On Time
rEPQ5v;Sioux;Rasch;Female;46;Afghanistan;Mason City Municipal Airport;US;United States;NAM;North America;1/1/2022;MCW;Sioux Rasch;Cancelled;Business;On Time
e1J9HC;Chaddy;Espinosa;Male;34;Sweden;Mamfe Airport;CM;Cameroon;AF;Africa;6/15/2022;MMF;Chaddy Espinosa;Delayed;Business;On Time
53Dyae;Lucius;Hizir;Male;12;Indonesia;Craig Moffat Airport;US;United States;NAM;North America;11/23/2022;CIG;Lucius Hizir;On Time;Business;On Time
W1gRvi;Penny;Oxenford;Female;3;Norway;Kornasoren Airfield;ID;Indonesia;AS;Asia;3/20/2022;FOO;Penny Oxenford;Cancelled;Business;On Time
JmtDN0;Patience;Botwright;Female;10;Syria;Venango Regional Airport;US;United States;NAM;North America;8/2/2022;FKL;Patience Botwright;Delayed;Business;On Time
V2HPuZ;Yasmin;Kilfeder;Female;16;Russia;Dix-Sept Rosado Airport;BR;Brazil;SAM;South America;1/11/2022;MVF;Yasmin Kilfeder;On Time;Business;On Time
KPLe7x;Clemmy;Dincey;Male;2;Argentina;Altai Airport;MN;Mongolia;AS;Asia;5/17/2022;LTI;Clemmy Dincey;Cancelled;Business;On Time
k1x3HV;Janean;Episcopi;Female;61;Indonesia;Kalamata Airport;GR;Greece;EU;Europe;9/25/2022;KLX;Janean Episcopi;On Time;Business;On Time
Hjzits;Jeffy;Adolfson;Male;33;Portugal;Nimba Airport;LR;Liberia;AF;Africa;11/22/2022;NIA;Jeffy Adolfson;Cancelled;Business;On Time
WHtQX0;Flo;Santello;Female;4;Tunisia;London Luton Airport;GB;United Kingdom;EU;Europe;12/26/2022;LTN;Flo Santello;Cancelled;Business;On Time
DVH8pg;Vonny;Avramov;Female;21;Colombia;Halli Airport;FI;Finland;EU;Europe;7/24/2022;KEV;Vonny Avramov;Cancelled;Business;On Time
LTNMME;Costa;Kahane;Male;86;Yemen;Galesburg Municipal Airport;US;United States;NAM;North America;11/10/2022;GBG;Costa Kahane;Cancelled;Business;On Time
cwnmCE;Mollee;Blasli;Female;20;Bolivia;Oram Airport;PG;Papua New Guinea;OC;Oceania;1/5/2022;RAX;Mollee Blasli;Cancelled;Business;On Time
eHKfPI;Remus;McCreery;Male;18;Philippines;Deputatskiy Airport;RU;Russian Federation;EU;Europe;1/9/2022;DPT;Remus McCreery;Delayed;Business;On Time
CQcO29;Darsey;Pleat;Female;30;France;Alton Downs Airport;AU;Australia;OC;Oceania;10/3/2022;AWN;Darsey Pleat;Cancelled;Business;On Time
zIDhuH;Letty;Reeks;Female;20;Tunisia;Bali Airport;PG;Papua New Guinea;OC;Oceania;11/25/2022;BAJ;Letty Reeks;Cancelled;Business;On Time
Lgr7q0;Lyndsie;Ashburner;Female;7;Indonesia;Bari Karol Wojty?a Airport;IT;Italy;EU;Europe;2/17/2022;BRI;Lyndsie Ashburner;Cancelled;Business;On Time
FgTqmD;Shelley;Bronger;Male;68;Indonesia;Villa Constituci?n Airport;MX;Mexico;NAM;North America;5/19/2022;VIB;Shelley Bronger;Delayed;Business;On Time
qqFFM0;Derwin;Paull;Male;81;Brazil;Yuanmou Air Base;CN;China;AS;Asia;4/5/2022;YUA;Derwin Paull;Delayed;Business;On Time
QkwuBm;Yolanda;Flacke;Female;9;Brazil;Pointe Noire Airport;CG;Congo;AF;Africa;1/21/2022;PNR;Yolanda Flacke;Cancelled;Business;On Time
gxUzuL;Edgard;Ravenhills;Male;23;Jordan;Sayaboury Airport;LA;Lao People's Democratic Republic;AS;Asia;1/18/2022;ZBY;Edgard Ravenhills;Delayed;Business;On Time
ZS2bGG;Dee;Benoiton;Female;24;Indonesia;Akulivik Airport;CA;Canada;NAM;North America;5/3/2022;AKV;Dee Benoiton;Cancelled;Business;On Time
eyfRjB;Daryl;Tanswill;Male;79;Portugal;Nelson Ribeiro Guimar?es Airport;BR;Brazil;SAM;South America;4/4/2022;CLV;Daryl Tanswill;Cancelled;Business;On Time
oaypwG;Edmund;Buney;Male;1;China;Toliara Airport;MG;Madagascar;AF;Africa;3/12/2022;TLE;Edmund Buney;Cancelled;Business;On Time
gaTJ94;Tony;Wickwarth;Female;48;China;Cape Palmas Airport;LR;Liberia;AF;Africa;1/12/2022;CPA;Tony Wickwarth;Cancelled;Business;On Time
3IIp7Z;Bliss;MacGiolla Pheadair;Female;6;China;Lijiang Airport;CN;China;AS;Asia;8/13/2022;LJG;Bliss MacGiolla Pheadair;Cancelled;Business;On Time
U0ZFBS;Augusta;Coppock.;Female;38;United States;Enterprise Municipal Airport;US;United States;NAM;North America;10/13/2022;ETS;Augusta Coppock.;On Time;Business;On Time
GdSOaR;Taite;Eastway;Male;38;Philippines;Gilgit Airport;PK;Pakistan;AS;Asia;2/28/2022;GIL;Taite Eastway;Delayed;Business;On Time
SDYaA8;Adela;Trevaskis;Female;21;Brazil;Concepci?n Airport;BO;Bolivia, Plurinational State of;SAM;South America;5/7/2022;CEP;Adela Trevaskis;Cancelled;Business;On Time
4x09k7;Goddard;Hoy;Male;52;Ecuador;Isla de Tigre  Heliport;VE;Venezuela, Bolivarian Republic of;SAM;South America;4/7/2022;ELX;Goddard Hoy;Cancelled;Business;On Time
0nYBSA;Goldina;Millington;Female;61;Peru;Portim?o Airport;PT;Portugal;EU;Europe;4/20/2022;PRM;Goldina Millington;On Time;Business;On Time
u4wpCq;Harmony;Tunnah;Female;41;Serbia;Kabalo Airport;CD;Congo, The Democratic Republic of the;AF;Africa;8/13/2022;KBO;Harmony Tunnah;Cancelled;Business;On Time
a2HOpp;Amelita;Woodhams;Female;58;Myanmar;Raipur Airport;IN;India;AS;Asia;4/26/2022;RPR;Amelita Woodhams;Cancelled;Business;On Time
4XPwtB;Morton;Dorrance;Male;31;Russia;Aishalton Airport;GY;Guyana;SAM;South America;12/26/2022;AHL;Morton Dorrance;Delayed;Business;On Time
qn1u5W;Carlynne;Salerg;Female;34;Belarus;Ciudad del Carmen International Airport;MX;Mexico;NAM;North America;6/3/2022;CME;Carlynne Salerg;Delayed;Business;On Time
W7KKCQ;Rabi;Cosins;Male;90;Guatemala;Ginbata Airport;AU;Australia;OC;Oceania;10/10/2022;GBW;Rabi Cosins;On Time;Business;On Time
1BXd8D;Sari;Byas;Female;70;Brazil;Long Pasia Airport;MY;Malaysia;AS;Asia;2/9/2022;GSA;Sari Byas;On Time;Business;On Time
Ii10bm;Lombard;Hubach;Male;26;Indonesia;Santa Fe Municipal Airport;US;United States;NAM;North America;1/13/2022;SAF;Lombard Hubach;Delayed;Business;On Time
NlfH78;Alexandro;Drinkwater;Male;28;Venezuela;Nanki Shirahama Airport;JP;Japan;AS;Asia;11/19/2022;SHM;Alexandro Drinkwater;Delayed;Business;On Time
KTZw6C;Debera;Need;Female;66;Zimbabwe;Gral. Bernardo O?Higgins Airport;CL;Chile;SAM;South America;10/29/2022;YAI;Debera Need;Delayed;Business;On Time
t4RCeU;Dex;Brauner;Male;57;China;Merritt Airport;CA;Canada;NAM;North America;8/29/2022;YMB;Dex Brauner;Delayed;Business;On Time
F11qDo;Odessa;Ewebank;Female;80;Poland;Pedernales Airport;VE;Venezuela, Bolivarian Republic of;SAM;South America;4/8/2022;PDZ;Odessa Ewebank;Delayed;Business;On Time
26O4Db;Alisa;Palmar;Female;59;Russia;Maiana Airport;KI;Kiribati;OC;Oceania;7/4/2022;MNK;Alisa Palmar;On Time;Business;On Time
E0jyYI;Kai;Hasely;Female;54;France;Lien Khuong Airport;VN;Viet Nam;AS;Asia;11/27/2022;DLI;Kai Hasely;Delayed;Business;On Time
07dZxc;Gar;McDuall;Male;5;Russia;Conklin (Leismer) Airport;CA;Canada;NAM;North America;3/3/2022;CFM;Gar McDuall;Delayed;Business;On Time
NSj07i;Wilmette;California;Female;28;Togo;Mapoda Airport;PG;Papua New Guinea;OC;Oceania;6/9/2022;MPF;Wilmette California;Delayed;Business;On Time
8VHRdL;Agata;Coolahan;Female;59;Niger;Villa Gesell Airport;AR;Argentina;SAM;South America;7/4/2022;VLG;Agata Coolahan;On Time;Business;On Time
1Hv5XW;Madelina;O'Kane;Female;62;Canada;Shamattawa Airport;CA;Canada;NAM;North America;4/29/2022;ZTM;Madelina O'Kane;Cancelled;Business;On Time
uki66t;Leandra;Clynmans;Female;66;Peru;Queen Beatrix International Airport;AW;Aruba;NAM;North America;5/20/2022;AUA;Leandra Clynmans;On Time;Business;On Time
LJFTG5;Woody;O'Mohun;Male;12;Pakistan;Southend Airport;GB;United Kingdom;EU;Europe;7/15/2022;SEN;Woody O'Mohun;Cancelled;Business;On Time
KCA6DN;Matty;Blackster;Female;10;Poland;Marree Airport;AU;Australia;OC;Oceania;5/8/2022;RRE;Matty Blackster;On Time;Business;On Time
3lvs1z;Marnie;Cumberlidge;Female;16;Honduras;Creil Air Base;FR;France;EU;Europe;7/23/2022;CSF;Marnie Cumberlidge;Cancelled;Business;On Time
oyYk0q;Maggi;Falshaw;Female;55;Colombia;Kurumoch International Airport;RU;Russian Federation;EU;Europe;7/24/2022;KUF;Maggi Falshaw;Delayed;Business;On Time
vsHWkU;Chris;Roo;Female;32;Poland;Perth Jandakot Airport;AU;Australia;OC;Oceania;3/10/2022;JAD;Chris Roo;Delayed;Business;On Time
UxBRDy;Mano;Stivers;Male;29;Syria;Norseman Airport;AU;Australia;OC;Oceania;5/6/2022;NSM;Mano Stivers;On Time;Business;On Time
RAqsBu;Julie;Hanretty;Male;8;China;Bratsk Airport;RU;Russian Federation;AS;Asia;4/15/2022;BTK;Julie Hanretty;Delayed;Business;On Time
pJlnpK;Esme;Pulman;Female;67;Russia;Bowman Field;US;United States;NAM;North America;1/19/2022;LOU;Esme Pulman;Cancelled;Business;On Time
omNfsT;Cristabel;Bank;Female;80;Chile;Warren Field;US;United States;NAM;North America;1/11/2022;OCW;Cristabel Bank;Cancelled;Business;On Time
HUk5ty;Izak;Gauntlett;Male;73;Germany;Vryburg Airport;ZA;South Africa;AF;Africa;7/5/2022;VRU;Izak Gauntlett;On Time;Business;On Time
UXGelE;Israel;Hardington;Male;79;France;Vir Savarkar International Airport;IN;India;AS;Asia;1/25/2022;IXZ;Israel Hardington;Delayed;Business;On Time
2rvVPM;Stephen;Pannett;Male;54;Serbia;Luhansk International Airport;UA;Ukraine;EU;Europe;7/8/2022;VSG;Stephen Pannett;Cancelled;Business;On Time
pevJW4;Ad;Bunhill;Male;63;Brazil;Vanua Balavu Airport;FJ;Fiji;OC;Oceania;1/12/2022;VBV;Ad Bunhill;Cancelled;Business;On Time
Vpiae8;Yuri;Fielding;Male;15;Indonesia;Madison Municipal Airport;US;United States;NAM;North America;4/18/2022;XMD;Yuri Fielding;Cancelled;Business;On Time
YSdLPR;Kattie;McShee;Female;23;Japan;Mackall Army Air Field;US;United States;NAM;North America;4/3/2022;HFF;Kattie McShee;On Time;Business;On Time
GQ4EGm;Leon;Plaxton;Male;70;Benin;Wau Airport;SS;South Sudan;AF;Africa;10/7/2022;WUU;Leon Plaxton;Cancelled;Business;On Time
5bRDsi;Karoly;Canada;Male;86;Russia;Lightning Ridge Airport;AU;Australia;OC;Oceania;6/1/2022;LHG;Karoly Canada;Cancelled;Business;On Time
Z0NRBA;Gil;Heymann;Male;35;Philippines;Kenora Airport;CA;Canada;NAM;North America;12/1/2022;YQK;Gil Heymann;Cancelled;Business;On Time
9DZqF0;Cullin;Beckey;Male;6;Poland;North Fork Valley Airport;US;United States;NAM;North America;8/11/2022;WPO;Cullin Beckey;Cancelled;Business;On Time
fP5NJv;Pauly;Howood;Female;61;China;Deering Airport;US;United States;NAM;North America;2/17/2022;DRG;Pauly Howood;Cancelled;Business;On Time
Yi2hpQ;Melody;Whoolehan;Female;38;Indonesia;L?liang Airport;CN;China;AS;Asia;7/14/2022;LLV;Melody Whoolehan;On Time;Business;On Time
Lv1UJr;Jessalyn;Boyland;Female;80;Honduras;Reales Tamarindos Airport;EC;Ecuador;SAM;South America;3/3/2022;PVO;Jessalyn Boyland;Cancelled;Business;On Time
GEw59c;Henderson;Maharg;Male;22;China;Nadi International Airport;FJ;Fiji;OC;Oceania;6/16/2022;NAN;Henderson Maharg;Cancelled;Business;On Time
GkNAcx;Kennedy;Olland;Male;14;France;Luena Airport;AO;Angola;AF;Africa;3/5/2022;LUO;Kennedy Olland;On Time;Business;On Time
Doj37c;Sheridan;Standell;Male;23;Cyprus;Kabri Dehar Airport;ET;Ethiopia;AF;Africa;7/6/2022;ABK;Sheridan Standell;Cancelled;Business;On Time
znUUzw;Pattie;Ben;Male;50;Poland;Pittsburgh/Butler Regional Airport;US;United States;NAM;North America;10/31/2022;BTP;Pattie Ben;On Time;Business;On Time
894o9B;Yettie;Quilliam;Female;54;Egypt;Northway Airport;US;United States;NAM;North America;1/22/2022;ORT;Yettie Quilliam;Delayed;Business;On Time
Ogm8mA;Egbert;Picken;Male;24;China;Dera Ghazi Khan Airport;PK;Pakistan;AS;Asia;11/10/2022;DEA;Egbert Picken;Delayed;Business;On Time
vA4jvl;Alfi;Loude;Female;85;Brazil;Dirranbandi Airport;AU;Australia;OC;Oceania;1/14/2022;DRN;Alfi Loude;Delayed;Business;On Time
wEnb7p;Gianni;Jorgesen;Male;49;Canada;Tarin Kowt Airport;AF;Afghanistan;AS;Asia;3/28/2022;TII;Gianni Jorgesen;Cancelled;Business;On Time
j92MFX;Conway;Spurgeon;Male;10;Japan;Siargao Airport;PH;Philippines;AS;Asia;4/17/2022;IAO;Conway Spurgeon;Delayed;Business;On Time
2mEj42;Lydie;Pulhoster;Female;58;Indonesia;Clovis Municipal Airport;US;United States;NAM;North America;9/29/2022;CVN;Lydie Pulhoster;Delayed;Business;On Time
xVCZeu;Clair;Over;Female;10;Peru;Novgorod Airport;RU;Russian Federation;EU;Europe;8/4/2022;NVR;Clair Over;Delayed;Business;On Time
L4OxcU;Tammara;Juliff;Female;90;China;Palestine Municipal Airport;US;United States;NAM;North America;9/3/2022;PSN;Tammara Juliff;On Time;Business;On Time
AtzLSr;Lee;Britney;Male;6;Ghana;Jo?o Durval Carneiro Airport;BR;Brazil;SAM;South America;7/13/2022;FEC;Lee Britney;Cancelled;Business;On Time
pptrIW;Horton;Shelsher;Male;54;Greece;Macanal Airport;CO;Colombia;SAM;South America;3/15/2022;NAD;Horton Shelsher;On Time;Business;On Time
frMdQR;Port;Bastin;Male;48;Burundi;Pembroke Airport;CA;Canada;NAM;North America;2/16/2022;YTA;Port Bastin;Cancelled;Business;On Time
SgzSGD;Thelma;Rosenbarg;Female;72;Nigeria;Pureni Airport;PG;Papua New Guinea;OC;Oceania;5/9/2022;PUI;Thelma Rosenbarg;On Time;Business;On Time
Zozy8z;Camey;McFie;Male;9;Greece;Pittsburgh/Butler Regional Airport;US;United States;NAM;North America;10/1/2022;BTP;Camey McFie;Delayed;Business;On Time
J8z2cR;Carlynn;Soars;Female;44;Switzerland;General Juan N Alvarez International Airport;MX;Mexico;NAM;North America;7/10/2022;ACA;Carlynn Soars;Delayed;Business;On Time
GXM5wD;Cecilia;Panketh;Female;49;United States;Dori Airport;BF;Burkina Faso;AF;Africa;6/9/2022;DOR;Cecilia Panketh;Cancelled;Business;On Time
iJ2IbD;Jude;Morling;Male;10;Philippines;Laughlin Bullhead International Airport;US;United States;NAM;North America;5/3/2022;IFP;Jude Morling;Delayed;Business;On Time
J7xpBc;Brena;Ricarde;Female;34;Guatemala;St Petersburg Clearwater International Airport;US;United States;NAM;North America;11/3/2022;PIE;Brena Ricarde;On Time;Business;On Time
L6nr9j;Lamond;Strang;Male;89;Brazil;Torembi Airport;PG;Papua New Guinea;OC;Oceania;12/23/2022;TCJ;Lamond Strang;On Time;Business;On Time
OIwfCF;Gerard;Hoodlass;Male;15;Indonesia;Brisbane International Airport;AU;Australia;OC;Oceania;11/5/2022;BNE;Gerard Hoodlass;Cancelled;Business;On Time
IsZpUl;Addie;Gilbey;Female;29;Sweden;Marmul Airport;OM;Oman;AS;Asia;3/7/2022;OMM;Addie Gilbey;Cancelled;Business;On Time
CnOZqs;Debi;Palke;Female;41;Colombia;Atsinanana Airport;MG;Madagascar;AF;Africa;2/13/2022;ILK;Debi Palke;Delayed;Business;On Time
bz4z8Y;Vladimir;Georgelin;Male;3;Czech Republic;Naypyidaw Airport;MM;Myanmar;AS;Asia;12/16/2022;NYT;Vladimir Georgelin;On Time;Business;On Time
DICvdq;Ebonee;McCole;Female;72;China;Pathankot Airport;IN;India;AS;Asia;8/31/2022;IXP;Ebonee McCole;Delayed;Business;On Time
H0ulOj;Yolande;Nuemann;Female;90;Greece;Mecheria Airport;DZ;Algeria;AF;Africa;5/8/2022;MZW;Yolande Nuemann;Cancelled;Business;On Time
HSdfCc;Lutero;Trase;Male;36;Ukraine;Oulu Airport;FI;Finland;EU;Europe;8/4/2022;OUL;Lutero Trase;On Time;Business;On Time
wrckOg;Mahmud;Karlsson;Male;7;China;Anapa Vityazevo Airport;RU;Russian Federation;EU;Europe;5/17/2022;AAQ;Mahmud Karlsson;On Time;Business;On Time
vfG3FZ;Anstice;Fawbert;Female;29;Philippines;Mulia Airport;ID;Indonesia;AS;Asia;12/15/2022;LII;Anstice Fawbert;Cancelled;Business;On Time
l3xzwQ;Tybie;Minshull;Female;39;Sweden;Hutchinson County Airport;US;United States;NAM;North America;4/8/2022;BGD;Tybie Minshull;Cancelled;Business;On Time
PRnSSE;Avictor;Potes;Male;71;Brazil;Alice International Airport;US;United States;NAM;North America;4/15/2022;ALI;Avictor Potes;Cancelled;Business;On Time
EjYExv;Maury;Iston;Male;17;Indonesia;Al Najaf International Airport;IQ;Iraq;AS;Asia;1/18/2022;NJF;Maury Iston;Cancelled;Business;On Time
BrDIBS;Britt;Fishpond;Female;30;Lebanon;Prineville Airport;US;United States;NAM;North America;4/25/2022;PRZ;Britt Fishpond;Delayed;Business;On Time
yhec5s;Dillie;Bertin;Male;8;Russia;Akunaq Heliport;GL;Greenland;EU;Europe;8/18/2022;QCU;Dillie Bertin;Cancelled;Business;On Time
xRO8Ke;Etan;Salerg;Male;54;Brazil;London Airport;CA;Canada;NAM;North America;8/17/2022;YXU;Etan Salerg;Cancelled;Business;On Time
w9OF3J;Thayne;Stitwell;Male;30;China;Yelizovo Airport;RU;Russian Federation;AS;Asia;3/1/2022;PKC;Thayne Stitwell;Cancelled;Business;On Time
4K17Oc;Rianon;Littrell;Female;39;Philippines;Durham Tees Valley Airport;GB;United Kingdom;EU;Europe;10/21/2022;MME;Rianon Littrell;Cancelled;Business;On Time
a6JQLD;Melamie;Sayle;Female;13;Mexico;Marla Airport;AU;Australia;OC;Oceania;5/3/2022;MRP;Melamie Sayle;Cancelled;Business;On Time
J6tb1x;Amalle;Pollastrino;Female;57;China;Annecy-Haute-Savoie-Mont Blanc Airport;FR;France;EU;Europe;6/6/2022;NCY;Amalle Pollastrino;On Time;Business;On Time
